"Username","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL","Direction","Encoding","scored"
"20328463","Strawberry","Presented",NA,"Related","Item_JOL",1
"M20324107","Strawberry","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Strawberry","Presented",NA,"Related","Item_JOL",1
"20328463","Student","Control",NA,"Control","Item_JOL",1
"M20283523","Student","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Student","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Student","Control",NA,"Control","Item_JOL",1
"M20324107","Student","Control",NA,"Control","Item_JOL",1
"M20312469","Student","Control",NA,"Control","Item_JOL",1
"M20332037","Student","Control",NA,"Control","Item_JOL",1
"20322866","Student","Control",NA,"Control","Item_JOL",1
"M20322886","Student","Control",NA,"Control","Item_JOL",1
"M20312669","Student","Control",NA,"Control","Item_JOL",1
"20306662","Student","Control",NA,"Control","Item_JOL",1
"M20322521","Student","Control",NA,"Control","Item_JOL",1
"M20304204","Student","Control",NA,"Control","Item_JOL",1
"20308360_AC","Student","Control",NA,"Control","Item_JOL",1
"M20322886","Tea","Control",NA,"Control","Item_JOL",1
"M20324107","Tea","Control",NA,"Control","Item_JOL",1
"20328463","Tea","Control",NA,"Control","Item_JOL",1
"M20312669","Tea","Control",NA,"Control","Item_JOL",1
"M20312469","Tea","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Tea","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Tea","Control",NA,"Control","Item_JOL",1
"M20322521","Tea","Control",NA,"Control","Item_JOL",1
"M20283523","Tea","Control",NA,"Control","Item_JOL",1
"20306662","Tea","Control",NA,"Control","Item_JOL",1
"20322866","Tea","Control",NA,"Control","Item_JOL",1
"20308360_AC","Tea","Control",NA,"Control","Item_JOL",1
"M20332037","Tea","Control",NA,"Control","Item_JOL",1
"M20304204","Tea","Control",NA,"Control","Item_JOL",1
"20322866","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Tent","Presented",NA,"Unrelated","Item_JOL",0
"M20302138_ASE","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Tent","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Tent","Presented",NA,"Unrelated","Item_JOL",0
"20328463","Tent","Presented",NA,"Unrelated","Item_JOL",1
"20308360_AC","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Tent","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Tiger","Control",NA,"Control","Item_JOL",1
"M20304204","Tiger","Control",NA,"Control","Item_JOL",1
"M20324107","Tiger","Control",NA,"Control","Item_JOL",0
"M20265302_MJL","Tiger","Control",NA,"Control","Item_JOL",1
"M20283523","Tiger","Control",NA,"Control","Item_JOL",1
"20306662","Tiger","Control",NA,"Control","Item_JOL",1
"M20322886","Tiger","Control",NA,"Control","Item_JOL",1
"M20312669","Tiger","Control",NA,"Control","Item_JOL",1
"M20322521","Tiger","Control",NA,"Control","Item_JOL",1
"M20332037","Tiger","Control",NA,"Control","Item_JOL",1
"20328463","Tiger","Control",NA,"Control","Item_JOL",1
"20322866","Tiger","Control",NA,"Control","Item_JOL",1
"20308360_AC","Tiger","Control",NA,"Control","Item_JOL",1
"M20312469","Tiger","Control",NA,"Control","Item_JOL",1
"20308360_AC","Tulip","Control",NA,"Control","Item_JOL",1
"M20322886","Tulip","Control",NA,"Control","Item_JOL",1
"20322866","Tulip","Control",NA,"Control","Item_JOL",1
"M20312669","Tulip","Control",NA,"Control","Item_JOL",1
"20306662","Tulip","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Tulip","Control",NA,"Control","Item_JOL",1
"20328463","Tulip","Control",NA,"Control","Item_JOL",1
"M20322521","Tulip","Control",NA,"Control","Item_JOL",1
"M20304204","Tulip","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Tulip","Control",NA,"Control","Item_JOL",1
"M20324107","Tulip","Control",NA,"Control","Item_JOL",1
"M20283523","Tulip","Control",NA,"Control","Item_JOL",1
"M20312469","Tulip","Control",NA,"Control","Item_JOL",1
"M20332037","Tulip","Control",NA,"Control","Item_JOL",1
"M20304204","Valley","Control",NA,"Control","Item_JOL",1
"M20332037","Valley","Control",NA,"Control","Item_JOL",1
"M20324107","Valley","Control",NA,"Control","Item_JOL",0
"M20302138_ASE","Valley","Control",NA,"Control","Item_JOL",1
"20306662","Valley","Control",NA,"Control","Item_JOL",1
"M20322521","Valley","Control",NA,"Control","Item_JOL",1
"M20283523","Valley","Control",NA,"Control","Item_JOL",1
"20322866","Valley","Control",NA,"Control","Item_JOL",1
"20308360_AC","Valley","Control",NA,"Control","Item_JOL",1
"M20322886","Valley","Control",NA,"Control","Item_JOL",1
"M20312669","Valley","Control",NA,"Control","Item_JOL",1
"M20312469","Valley","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Valley","Control",NA,"Control","Item_JOL",1
"20328463","Valley","Control",NA,"Control","Item_JOL",0
"20308360_AC","Viper","Control",NA,"Control","Item_JOL",1
"M20322521","Viper","Control",NA,"Control","Item_JOL",1
"M20283523","Viper","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Viper","Control",NA,"Control","Item_JOL",1
"M20304204","Viper","Control",NA,"Control","Item_JOL",1
"M20312469","Viper","Control",NA,"Control","Item_JOL",1
"M20312669","Viper","Control",NA,"Control","Item_JOL",1
"M20332037","Viper","Control",NA,"Control","Item_JOL",1
"M20324107","Viper","Control",NA,"Control","Item_JOL",1
"20322866","Viper","Control",NA,"Control","Item_JOL",1
"20306662","Viper","Control",NA,"Control","Item_JOL",1
"20328463","Viper","Control",NA,"Control","Item_JOL",1
"M20322886","Viper","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Viper","Control",NA,"Control","Item_JOL",1
"M20322521","Volcano","Control",NA,"Control","Item_JOL",1
"M20283523","Volcano","Control",NA,"Control","Item_JOL",1
"M20332037","Volcano","Control",NA,"Control","Item_JOL",1
"M20312669","Volcano","Control",NA,"Control","Item_JOL",1
"M20324107","Volcano","Control",NA,"Control","Item_JOL",1
"20306662","Volcano","Control",NA,"Control","Item_JOL",1
"20328463","Volcano","Control",NA,"Control","Item_JOL",1
"M20312469","Volcano","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Volcano","Control",NA,"Control","Item_JOL",1
"M20304204","Volcano","Control",NA,"Control","Item_JOL",1
"20322866","Volcano","Control",NA,"Control","Item_JOL",1
"M20322886","Volcano","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Volcano","Control",NA,"Control","Item_JOL",1
"20308360_AC","Volcano","Control",NA,"Control","Item_JOL",1
"20306662","Wall","Presented",NA,"Related","Item_JOL",1
"20328463","Wall","Presented",NA,"Related","Item_JOL",1
"M20283523","Wall","Presented",NA,"Related","Item_JOL",1
"M20304204","Wall","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Wall","Presented",NA,"Related","Item_JOL",1
"M20322886","Wall","Presented",NA,"Related","Item_JOL",1
"M20324107","Wall","Presented",NA,"Related","Item_JOL",1
"M20312669","Wall","Presented",NA,"Related","Item_JOL",0
"20322866","Wall","Presented",NA,"Related","Item_JOL",1
"M20322521","Wall","Presented",NA,"Related","Item_JOL",1
"M20312469","Wall","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Wall","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Wall","Presented",NA,"Related","Item_JOL",1
"M20332037","Wall","Presented",NA,"Related","Item_JOL",1
"20308360_AC","Window","Presented",NA,"Related","Item_JOL",1
"M20322886","Window","Presented",NA,"Related","Item_JOL",1
"20328463","Window","Presented",NA,"Related","Item_JOL",1
"M20265302_MJL","Window","Presented",NA,"Related","Item_JOL",1
"20322866","Window","Presented",NA,"Related","Item_JOL",1
"M20312469","Window","Presented",NA,"Related","Item_JOL",1
"M20332037","Window","Presented",NA,"Related","Item_JOL",1
"M20302138_ASE","Window","Presented",NA,"Related","Item_JOL",1
"M20312669","Window","Presented",NA,"Related","Item_JOL",0
"M20322521","Window","Presented",NA,"Related","Item_JOL",1
"20306662","Window","Presented",NA,"Related","Item_JOL",1
"M20304204","Window","Presented",NA,"Related","Item_JOL",1
"M20324107","Window","Presented",NA,"Related","Item_JOL",1
"M20283523","Window","Presented",NA,"Related","Item_JOL",0
"M20324107","Wolf","Control",NA,"Control","Item_JOL",0
"20308360_AC","Wolf","Control",NA,"Control","Item_JOL",1
"M20312669","Wolf","Control",NA,"Control","Item_JOL",1
"M20283523","Wolf","Control",NA,"Control","Item_JOL",1
"20328463","Wolf","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Wolf","Control",NA,"Control","Item_JOL",0
"M20312469","Wolf","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Wolf","Control",NA,"Control","Item_JOL",1
"M20322886","Wolf","Control",NA,"Control","Item_JOL",1
"M20322521","Wolf","Control",NA,"Control","Item_JOL",1
"M20304204","Wolf","Control",NA,"Control","Item_JOL",1
"M20332037","Wolf","Control",NA,"Control","Item_JOL",1
"20306662","Wolf","Control",NA,"Control","Item_JOL",1
"20322866","Wolf","Control",NA,"Control","Item_JOL",1
"20308360_AC","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20302138_ASE","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20322521","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20312669","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"20306662","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20322886","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20332037","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"20328463","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20304204","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"20322866","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20324107","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20265302_MJL","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20312469","Yellow","Presented",NA,"Unrelated","Item_JOL",1
"M20283523","Zebra","Control",NA,"Control","Item_JOL",0
"20308360_AC","Zebra","Control",NA,"Control","Item_JOL",1
"M20312469","Zebra","Control",NA,"Control","Item_JOL",1
"20322866","Zebra","Control",NA,"Control","Item_JOL",1
"20306662","Zebra","Control",NA,"Control","Item_JOL",1
"20328463","Zebra","Control",NA,"Control","Item_JOL",1
"M20322521","Zebra","Control",NA,"Control","Item_JOL",1
"M20302138_ASE","Zebra","Control",NA,"Control","Item_JOL",1
"M20324107","Zebra","Control",NA,"Control","Item_JOL",1
"M20332037","Zebra","Control",NA,"Control","Item_JOL",1
"M20312669","Zebra","Control",NA,"Control","Item_JOL",1
"M20265302_MJL","Zebra","Control",NA,"Control","Item_JOL",1
"M20304204","Zebra","Control",NA,"Control","Item_JOL",1
"M20322886","Zebra","Control",NA,"Control","Item_JOL",1
