"Username","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL","Direction","Encoding","scored"
"M20321533","Card","Presented",NA,"Unrelated","Global_JOL",1
"M20307961","Card","Presented",NA,"Unrelated","Global_JOL",0
"m20280673","Card","Presented",NA,"Unrelated","Global_JOL",0
"m20326074","Card","Presented",NA,"Unrelated","Global_JOL",0
"M20327498","Card","Presented",NA,"Unrelated","Global_JOL",0
"M20293288","Cat","Control",NA,"Control","Global_JOL",1
"M20321413","Cat","Control",NA,"Control","Global_JOL",1
"20335770","Cat","Control",NA,"Control","Global_JOL",1
"M20321533","Cat","Control",NA,"Control","Global_JOL",0
"M20319485","Cat","Control",NA,"Control","Global_JOL",1
"m20280673","Cat","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Cat","Control",NA,"Control","Global_JOL",1
"M20293123","Cat","Control",NA,"Control","Global_JOL",0
"M20316100","Cat","Control",NA,"Control","Global_JOL",1
"M20307961","Cat","Control",NA,"Control","Global_JOL",1
"m20310291","Cat","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Cat","Control",NA,"Control","Global_JOL",1
"M20327498","Cat","Control",NA,"Control","Global_JOL",1
"M20329016","Cat","Control",NA,"Control","Global_JOL",1
"M20317313","Cat","Control",NA,"Control","Global_JOL",1
"M20316548","Cat","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Cat","Control",NA,"Control","Global_JOL",0
"M20333212_HDW","Cat","Control",NA,"Control","Global_JOL",1
"m20326074","Cat","Control",NA,"Control","Global_JOL",1
"M20293123","Cave","Control",NA,"Control","Global_JOL",1
"M20321533","Cave","Control",NA,"Control","Global_JOL",1
"m20310291","Cave","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Cave","Control",NA,"Control","Global_JOL",1
"M20329016","Cave","Control",NA,"Control","Global_JOL",1
"m20280673","Cave","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Cave","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Cave","Control",NA,"Control","Global_JOL",0
"20335770","Cave","Control",NA,"Control","Global_JOL",1
"M20293288","Cave","Control",NA,"Control","Global_JOL",1
"M20307961","Cave","Control",NA,"Control","Global_JOL",1
"M20317313","Cave","Control",NA,"Control","Global_JOL",1
"M20316100","Cave","Control",NA,"Control","Global_JOL",1
"m20326074","Cave","Control",NA,"Control","Global_JOL",1
"M20321413","Cave","Control",NA,"Control","Global_JOL",1
"M20327498","Cave","Control",NA,"Control","Global_JOL",1
"M20316548","Cave","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Cave","Control",NA,"Control","Global_JOL",0
"M20319485","Cave","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Ceiling","Presented",NA,"Related","Global_JOL",1
"m20280673","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20317313","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20333212_HDW","Ceiling","Presented",NA,"Related","Global_JOL",1
"m20310291","Ceiling","Presented",NA,"Related","Global_JOL",1
"20335770","Ceiling","Presented",NA,"Related","Global_JOL",0
"M20293123","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20319485","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20321413","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20316548","Ceiling","Presented",NA,"Related","Global_JOL",0
"M20321533","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20327498","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20277243_SKS","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20307961","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20316100","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20293288","Ceiling","Presented",NA,"Related","Global_JOL",0
"m20326074","Ceiling","Presented",NA,"Related","Global_JOL",0
"M20324037_AP.","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20329016","Ceiling","Presented",NA,"Related","Global_JOL",1
"M20293123","Cheetah","Control",NA,"Control","Global_JOL",1
"M20307961","Cheetah","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Cheetah","Control",NA,"Control","Global_JOL",1
"m20280673","Cheetah","Control",NA,"Control","Global_JOL",1
"M20329016","Cheetah","Control",NA,"Control","Global_JOL",1
"M20316100","Cheetah","Control",NA,"Control","Global_JOL",1
"m20310291","Cheetah","Control",NA,"Control","Global_JOL",1
"M20293288","Cheetah","Control",NA,"Control","Global_JOL",1
"M20319485","Cheetah","Control",NA,"Control","Global_JOL",1
"M20317313","Cheetah","Control",NA,"Control","Global_JOL",1
"20335770","Cheetah","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Cheetah","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Cheetah","Control",NA,"Control","Global_JOL",1
"M20316548","Cheetah","Control",NA,"Control","Global_JOL",1
"M20327498","Cheetah","Control",NA,"Control","Global_JOL",1
"M20321413","Cheetah","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Cheetah","Control",NA,"Control","Global_JOL",1
"m20326074","Cheetah","Control",NA,"Control","Global_JOL",0
"M20321533","Cheetah","Control",NA,"Control","Global_JOL",1
"M20307961","Cherry","Presented",NA,"Related","Global_JOL",1
"M20321413","Cherry","Presented",NA,"Related","Global_JOL",1
"M20277243_SKS","Cherry","Presented",NA,"Related","Global_JOL",0
"M20293288","Cherry","Presented",NA,"Related","Global_JOL",1
"M20327498","Cherry","Presented",NA,"Related","Global_JOL",0
"m20326074","Cherry","Presented",NA,"Related","Global_JOL",1
"20335770","Cherry","Presented",NA,"Related","Global_JOL",1
"M20308203_KDL","Cherry","Presented",NA,"Related","Global_JOL",0
"M20319485","Cherry","Presented",NA,"Related","Global_JOL",1
"M20316100","Cherry","Presented",NA,"Related","Global_JOL",1
"M20317313","Cherry","Presented",NA,"Related","Global_JOL",1
"m20280673","Cherry","Presented",NA,"Related","Global_JOL",0
"M20329016","Cherry","Presented",NA,"Related","Global_JOL",1
"M20321533","Cherry","Presented",NA,"Related","Global_JOL",1
"M20324037_AP.","Cherry","Presented",NA,"Related","Global_JOL",1
"M20316548","Cherry","Presented",NA,"Related","Global_JOL",1
"m20310291","Cherry","Presented",NA,"Related","Global_JOL",1
"M20293123","Cherry","Presented",NA,"Related","Global_JOL",1
"M20333212_HDW","Cherry","Presented",NA,"Related","Global_JOL",0
"m20326074","Cloud","Presented",NA,"Unrelated","Global_JOL",0
"M20321533","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20307961","Cloud","Presented",NA,"Unrelated","Global_JOL",0
"M20319485","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20317313","Cloud","Presented",NA,"Unrelated","Global_JOL",0
"M20321413","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20293288","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"20335770","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20333212_HDW","Cloud","Presented",NA,"Unrelated","Global_JOL",0
"M20316548","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20308203_KDL","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20329016","Cloud","Presented",NA,"Unrelated","Global_JOL",0
"m20310291","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20316100","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20277243_SKS","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20327498","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20293123","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"m20280673","Cloud","Presented",NA,"Unrelated","Global_JOL",1
"M20324037_AP.","Cloud","Presented",NA,"Unrelated","Global_JOL",0
"M20293288","Cold","Control",NA,"Control","Global_JOL",0
"M20324037_AP.","Cold","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Cold","Control",NA,"Control","Global_JOL",1
"M20317313","Cold","Control",NA,"Control","Global_JOL",1
"M20321533","Cold","Control",NA,"Control","Global_JOL",1
"M20293123","Cold","Control",NA,"Control","Global_JOL",0
"M20316100","Cold","Control",NA,"Control","Global_JOL",1
"m20326074","Cold","Control",NA,"Control","Global_JOL",0
"M20308203_KDL","Cold","Control",NA,"Control","Global_JOL",1
"m20310291","Cold","Control",NA,"Control","Global_JOL",1
"M20319485","Cold","Control",NA,"Control","Global_JOL",1
"M20307961","Cold","Control",NA,"Control","Global_JOL",1
"M20327498","Cold","Control",NA,"Control","Global_JOL",1
"20335770","Cold","Control",NA,"Control","Global_JOL",0
"M20316548","Cold","Control",NA,"Control","Global_JOL",1
"m20280673","Cold","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Cold","Control",NA,"Control","Global_JOL",1
"M20329016","Cold","Control",NA,"Control","Global_JOL",1
"M20321413","Cold","Control",NA,"Control","Global_JOL",1
"m20326074","Computer","Control",NA,"Control","Global_JOL",1
"M20327498","Computer","Control",NA,"Control","Global_JOL",1
"M20316100","Computer","Control",NA,"Control","Global_JOL",0
"M20321533","Computer","Control",NA,"Control","Global_JOL",1
"M20316548","Computer","Control",NA,"Control","Global_JOL",1
"M20293288","Computer","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Computer","Control",NA,"Control","Global_JOL",0
"M20329016","Computer","Control",NA,"Control","Global_JOL",0
"M20293123","Computer","Control",NA,"Control","Global_JOL",0
"M20307961","Computer","Control",NA,"Control","Global_JOL",1
"20335770","Computer","Control",NA,"Control","Global_JOL",1
"M20319485","Computer","Control",NA,"Control","Global_JOL",1
"m20280673","Computer","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Computer","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Computer","Control",NA,"Control","Global_JOL",1
"m20310291","Computer","Control",NA,"Control","Global_JOL",1
"M20317313","Computer","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Computer","Control",NA,"Control","Global_JOL",0
"M20321413","Computer","Control",NA,"Control","Global_JOL",1
"m20326074","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20316100","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20316548","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20308203_KDL","Cook","Presented",NA,"Unrelated","Global_JOL",0
"m20280673","Cook","Presented",NA,"Unrelated","Global_JOL",1
"M20319485","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20307961","Cook","Presented",NA,"Unrelated","Global_JOL",1
"m20310291","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20327498","Cook","Presented",NA,"Unrelated","Global_JOL",1
"M20329016","Cook","Presented",NA,"Unrelated","Global_JOL",1
"M20317313","Cook","Presented",NA,"Unrelated","Global_JOL",1
"M20333212_HDW","Cook","Presented",NA,"Unrelated","Global_JOL",1
"M20324037_AP.","Cook","Presented",NA,"Unrelated","Global_JOL",1
"M20321413","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20293123","Cook","Presented",NA,"Unrelated","Global_JOL",1
"M20277243_SKS","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20321533","Cook","Presented",NA,"Unrelated","Global_JOL",0
"20335770","Cook","Presented",NA,"Unrelated","Global_JOL",0
"M20293288","Cook","Presented",NA,"Unrelated","Global_JOL",1
"20335770","Cow","Control",NA,"Control","Global_JOL",0
"m20280673","Cow","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Cow","Control",NA,"Control","Global_JOL",1
"M20321533","Cow","Control",NA,"Control","Global_JOL",0
"M20316100","Cow","Control",NA,"Control","Global_JOL",1
"M20321413","Cow","Control",NA,"Control","Global_JOL",1
"M20327498","Cow","Control",NA,"Control","Global_JOL",1
"M20307961","Cow","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Cow","Control",NA,"Control","Global_JOL",1
"M20293123","Cow","Control",NA,"Control","Global_JOL",1
"m20310291","Cow","Control",NA,"Control","Global_JOL",1
"M20329016","Cow","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Cow","Control",NA,"Control","Global_JOL",1
"M20317313","Cow","Control",NA,"Control","Global_JOL",1
"m20326074","Cow","Control",NA,"Control","Global_JOL",1
"M20316548","Cow","Control",NA,"Control","Global_JOL",1
"M20293288","Cow","Control",NA,"Control","Global_JOL",1
"M20319485","Cow","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Cow","Control",NA,"Control","Global_JOL",1
"m20326074","Cruise","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Cruise","Control",NA,"Control","Global_JOL",1
"M20316100","Cruise","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Cruise","Control",NA,"Control","Global_JOL",1
"M20316548","Cruise","Control",NA,"Control","Global_JOL",1
"M20319485","Cruise","Control",NA,"Control","Global_JOL",1
"M20293288","Cruise","Control",NA,"Control","Global_JOL",1
"M20329016","Cruise","Control",NA,"Control","Global_JOL",1
"M20293123","Cruise","Control",NA,"Control","Global_JOL",1
"M20327498","Cruise","Control",NA,"Control","Global_JOL",1
"M20321413","Cruise","Control",NA,"Control","Global_JOL",1
"M20321533","Cruise","Control",NA,"Control","Global_JOL",0
"M20333212_HDW","Cruise","Control",NA,"Control","Global_JOL",1
"M20307961","Cruise","Control",NA,"Control","Global_JOL",1
"m20280673","Cruise","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Cruise","Control",NA,"Control","Global_JOL",1
"20335770","Cruise","Control",NA,"Control","Global_JOL",1
"m20310291","Cruise","Control",NA,"Control","Global_JOL",1
"M20317313","Cruise","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20321413","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20327498","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20293123","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20329016","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20316100","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20324037_AP.","Dirt","Presented",NA,"Unrelated","Global_JOL",0
"M20277243_SKS","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20293288","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20317313","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20316548","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"m20326074","Dirt","Presented",NA,"Unrelated","Global_JOL",0
"m20310291","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20319485","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"20335770","Dirt","Presented",NA,"Unrelated","Global_JOL",0
"M20307961","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"M20321533","Dirt","Presented",NA,"Unrelated","Global_JOL",0
"M20333212_HDW","Dirt","Presented",NA,"Unrelated","Global_JOL",0
"m20280673","Dirt","Presented",NA,"Unrelated","Global_JOL",1
"20335770","Document","Presented",NA,"Unrelated","Global_JOL",0
"m20326074","Document","Presented",NA,"Unrelated","Global_JOL",0
"M20307961","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20316100","Document","Presented",NA,"Unrelated","Global_JOL",1
"m20280673","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20293288","Document","Presented",NA,"Unrelated","Global_JOL",0
"M20329016","Document","Presented",NA,"Unrelated","Global_JOL",0
"M20293123","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20321533","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20316548","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20327498","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20333212_HDW","Document","Presented",NA,"Unrelated","Global_JOL",0
"M20319485","Document","Presented",NA,"Unrelated","Global_JOL",0
"M20317313","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20324037_AP.","Document","Presented",NA,"Unrelated","Global_JOL",0
"M20308203_KDL","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20277243_SKS","Document","Presented",NA,"Unrelated","Global_JOL",1
"m20310291","Document","Presented",NA,"Unrelated","Global_JOL",0
"M20321413","Document","Presented",NA,"Unrelated","Global_JOL",1
"M20293288","Dollar","Control",NA,"Control","Global_JOL",1
"M20321413","Dollar","Control",NA,"Control","Global_JOL",1
"M20317313","Dollar","Control",NA,"Control","Global_JOL",1
"M20316100","Dollar","Control",NA,"Control","Global_JOL",1
"M20321533","Dollar","Control",NA,"Control","Global_JOL",1
"M20293123","Dollar","Control",NA,"Control","Global_JOL",1
"20335770","Dollar","Control",NA,"Control","Global_JOL",0
"M20324037_AP.","Dollar","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Dollar","Control",NA,"Control","Global_JOL",1
"M20277243_SKS","Dollar","Control",NA,"Control","Global_JOL",1
"M20307961","Dollar","Control",NA,"Control","Global_JOL",1
"m20310291","Dollar","Control",NA,"Control","Global_JOL",1
"M20327498","Dollar","Control",NA,"Control","Global_JOL",1
"M20319485","Dollar","Control",NA,"Control","Global_JOL",1
"m20280673","Dollar","Control",NA,"Control","Global_JOL",1
"M20329016","Dollar","Control",NA,"Control","Global_JOL",1
"m20326074","Dollar","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Dollar","Control",NA,"Control","Global_JOL",1
"M20316548","Dollar","Control",NA,"Control","Global_JOL",1
"M20317313","Donkey","Control",NA,"Control","Global_JOL",1
"M20321413","Donkey","Control",NA,"Control","Global_JOL",1
"m20326074","Donkey","Control",NA,"Control","Global_JOL",1
"M20316548","Donkey","Control",NA,"Control","Global_JOL",1
"M20333212_HDW","Donkey","Control",NA,"Control","Global_JOL",1
"m20280673","Donkey","Control",NA,"Control","Global_JOL",1
"M20321533","Donkey","Control",NA,"Control","Global_JOL",1
"M20308203_KDL","Donkey","Control",NA,"Control","Global_JOL",1
"M20316100","Donkey","Control",NA,"Control","Global_JOL",0
"M20277243_SKS","Donkey","Control",NA,"Control","Global_JOL",1
"M20293288","Donkey","Control",NA,"Control","Global_JOL",0
"M20319485","Donkey","Control",NA,"Control","Global_JOL",1
"M20324037_AP.","Donkey","Control",NA,"Control","Global_JOL",1
"M20293123","Donkey","Control",NA,"Control","Global_JOL",0
"m20310291","Donkey","Control",NA,"Control","Global_JOL",1
"M20307961","Donkey","Control",NA,"Control","Global_JOL",1
"20335770","Donkey","Control",NA,"Control","Global_JOL",1
"M20329016","Donkey","Control",NA,"Control","Global_JOL",1
"M20327498","Donkey","Control",NA,"Control","Global_JOL",1
"M20293123","Door","Presented",NA,"Related","Global_JOL",1
"M20327498","Door","Presented",NA,"Related","Global_JOL",1
"M20324037_AP.","Door","Presented",NA,"Related","Global_JOL",1
"M20329016","Door","Presented",NA,"Related","Global_JOL",1
"M20307961","Door","Presented",NA,"Related","Global_JOL",1
"M20316100","Door","Presented",NA,"Related","Global_JOL",1
"20335770","Door","Presented",NA,"Related","Global_JOL",1
"M20333212_HDW","Door","Presented",NA,"Related","Global_JOL",1
"M20317313","Door","Presented",NA,"Related","Global_JOL",0
"M20308203_KDL","Door","Presented",NA,"Related","Global_JOL",1
